COLLEGE_ID,NAME,UNDERGRAD_POP,PCT_FED_LOAN,MEDIAN_GRAD_DEBT,SETTING
2554802.0,Vanguard College of Cosmetology-Metairie,204.0,68.85%,$13833,Urban
2559312.0,United Education Institute-Anaheim,643.0,56.83%,$9500,Urban
2584401.0,New England Tractor Trailer Training School of Massachusetts,449.0,91.21%,$6333,Suburb
3030603.0,Cortiva Institute-Las Vegas,319.0,90.98%,$7917,Urban
3030604.0,Cortiva Institute-Tempe,273.0,85.36%,$7917,Urban
3030605.0,Cortiva Institute-Phoenix,383.0,91.01%,$7917,Urban
3030606.0,Cortiva Institute-Westminster,119.0,73.0%,$7917,Suburb
3030607.0,Cortiva Institute-Aurora,173.0,87.03%,$7917,Urban
3112109.0,Dewey University-Manati,302.0,0.0%,$4140,Suburb
3296301.0,Cortiva Institute-York,78.0,93.37%,$7917,Suburb
3358303.0,Allen School-Phoenix,31.0,93.26%,$9500,Urban
3367402.0,Oklahoma Technical College,150.0,60.34%,$10608,Urban
3368303.0,Midwest Technical Institute-Moline,308.0,86.01%,$9500,Urban
3789303.0,Unitech Training Academy-Alexandria,82.0,79.45%,$8468,Suburb
3789304.0,Unitech Training Academy-Lake Charles,84.0,76.86%,$8468,Urban
4137801.0,Aveda Institute-Los Angeles,159.0,41.03%,$9833,Urban
3969601.0,UEI College-Riverside,629.0,55.32%,$9500,Urban
3970401.0,WellSpring School of Allied Health-Lawrence,24.0,74.58%,$9500,Urban
4125501.0,Manuel and Theresa's School of Hair Design-Victoria,22.0,37.5%,PrivacySuppressed,Urban
4147301.0,Tricoci University of Beauty Culture-Chicago NE,92.0,59.7%,$9000,Urban
111718.0,Los Angeles Pacific University,1897.0,75.95%,$23092,Suburb
1091302.0,Minneapolis Media Institute,0.0,87.06%,$14438,Suburb
3120301.0,CollegeAmerica-Phoenix,512.0,84.31%,$25732,Urban
3120302.0,Stevens-Henager College,111.0,84.55%,$25732,Rural
1085801.0,Avalon School of Cosmetology-Phoenix,342.0,58.68%,$7442,Urban
1085802.0,Avalon School of Cosmetology-Layton,175.0,62.84%,$7442,Suburb
738701.0,Hair Design Institute,42.0,34.74%,$7593.5,Suburb
738702.0,Hair Design Institute,82.0,44.44%,$7593.5,Suburb
2495502.0,All-State Career School-Allied Health Campus,355.0,71.69%,$6333,Suburb
4203300.0,Aveda Institute-Des Moines,138.0,68.1%,$11925.5,Urban
2132302.0,Fortis Institute-Lawrenceville,234.0,69.11%,$9593.5,Suburb
4208600.0,Relay Graduate School of Education,170.0,4.3%,PrivacySuppressed,Urban
489808.0,Platt College-Miller-Motte Technical-Macon,386.0,98.26%,$24549.5,Urban
2575401.0,International Culinary Center-California,121.0,22.39%,$6333,Suburb
1303900.0,South University-Savannah Online,4045.0,56.15%,$25000,Urban
2341005.0,Fortis College-Montgomery,207.0,60.27%,$9500,Urban
499206.0,Miller-Motte Technical College-Roanoke,74.0,77.92%,$20000,Suburb
380400.0,Whitworth University-Adult Degree Programs,314.0,76.7%,$26000,Suburb
3030800.0,American Broadcasting School-Online Program,34.0,67.65%,$8309,Suburb
221100.0,Springfield College-School of Professional and Continuing Studies,682.0,89.86%,$25000,Urban
3440402.0,Marian Health Careers Center-Van Nuys Campus,144.0,63.06%,$16206.5,Urban
3422304.0,Milan Institute-Las Vegas,221.0,47.61%,$8971,Urban
3010627.0,Virginia College-Savannah,535.0,71.47%,$16710,Urban
3010628.0,Virginia College-Columbus,527.0,72.58%,$16710,Urban
4124200.0,Catholic Distance University,64.0,4.49%,PrivacySuppressed,Town
4190500.0,New York School of Esthetics & Day Spa,105.0,29.14%,PrivacySuppressed,Urban
4202800.0,Panache Academy of Beauty,49.0,75.0%,$10194,Town
4188700.0,ASI Career Institute,57.0,20.59%,PrivacySuppressed,Suburb
3368304.0,Midwest Technical Institute-Ridgeland,526.0,88.13%,$9500,Suburb
4184500.0,Christine Valmy International School of Esthetics & Cosmetology,116.0,40.59%,$5500,Suburb
2515403.0,City College-Hollywood,255.0,82.55%,$28142.5,Suburb
1248302.0,Paul Mitchell the School-Arlington,300.0,55.3%,$9833,Urban
4192600.0,Palmetto Beauty School,19.0,81.54%,$9500,Urban
3907301.0,Paul Mitchell the School-Fort Myers,121.0,56.7%,$9666.5,Rural
4204700.0,Paul Mitchell the School-Raleigh,139.0,58.48%,$13541.5,Urban
4210100.0,Stella and Charles Guttman Community College,1010.0,4.52%,PrivacySuppressed,Urban
4205500.0,Lil Lou's Beauty and Barber College LLC,85.0,71.67%,$9833,Urban
3066303.0,Bryan University,57.0,89.19%,$23000,Urban
3010631.0,Virginia College-Tulsa,41.0,56.52%,$16710,Urban
4121800.0,Criswell College,196.0,42.67%,PrivacySuppressed,Urban
3010630.0,Virginia College-Knoxville,453.0,81.75%,$16710,Urban
3748501.0,Columbia Academy of Cosmetology,28.0,53.33%,$15019.5,Suburb
4185500.0,Beverly Hills Design Institute,18.0,56.0%,PrivacySuppressed,Suburb
4164300.0,Global Institute,22.0,0.0%,PrivacySuppressed,Urban
4189400.0,Reflections Academy of Beauty,14.0,92.42%,PrivacySuppressed,Urban
2285902.0,UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,60.0,21.47%,$5343,Suburb
267817.0,Bryant & Stratton College-Akron,88.0,85.59%,$23054.5,Suburb
4191300.0,Annenberg School of Nursing,7.0,79.17%,PrivacySuppressed,Urban
4192100.0,American Medical Academy,371.0,28.27%,$8309,Suburb
4191500.0,Tooele Technical College,271.0,0.0%,PrivacySuppressed,Rural
638511.0,Chamberlain University-Georgia,997.0,84.94%,$22893.5,Urban
638510.0,Chamberlain University-Indiana,208.0,81.89%,$22893.5,Urban
2218002.0,Carrington College-Mesquite,107.0,36.04%,$9500,Suburb
4217600.0,Sessions College for Professional Design,129.0,59.65%,$9908,Urban
3010632.0,Virginia College-Shreveport,566.0,76.32%,$16710,Urban
961803.0,Tulsa Welding School-Jacksonville,182.0,43.13%,$9500,Urban
2079404.0,Empire Beauty School-Virginia Beach,146.0,72.44%,$12241,Urban
2180109.0,Ross Medical Education Center-Morgantown,51.0,59.84%,$9500,Suburb
2556802.0,Paul Mitchell the School-Ogden,148.0,40.0%,$10556,Urban
3010629.0,Golf Academy of America-Dallas,109.0,28.3%,$16710,Suburb
3030608.0,Cortiva Institute-Dallas,291.0,91.03%,$7917,Urban
3125603.0,Miami Ad School-New York,110.0,38.54%,$22125,Urban
4088300.0,WestMed College,65.0,41.47%,$10093,Urban
4117600.0,Larry's Barber College,140.0,95.48%,$1841,Urban
4133900.0,Futura Career Institute,191.0,0.0%,PrivacySuppressed,Suburb
4158900.0,Flair Beauty College,40.0,55.81%,$9617.5,Suburb
4172300.0,Eternity Cosmetology School Corp,143.0,36.76%,$7083.5,Suburb
4177700.0,Tri-State Institute of Hair Design,36.0,46.55%,PrivacySuppressed,Town
4178200.0,Vogue College of Cosmetology-San Antonio Fredericksburg,94.0,77.55%,$7917,Urban
4178300.0,Vogue College of Cosmetology,113.0,26.52%,$6610,Urban
4179900.0,Tomorrow's Image Barber And Beauty Academy of Virginia,15.0,56.0%,PrivacySuppressed,Urban
4184900.0,College of International Esthetics Inc,111.0,49.41%,$6333,Suburb
4185600.0,Medical Allied Career Center,86.0,32.17%,PrivacySuppressed,Suburb
4188400.0,Bais HaMedrash and Mesivta of Baltimore,76.0,0.0%,PrivacySuppressed,Suburb
4189000.0,Barber & Beauty Institute of New York,44.0,55.34%,$4278,Suburb
4189100.0,Salon Institute-Toledo Campus,75.0,62.77%,$12000,Suburb
4192000.0,Curve Metric School of Hair Design,41.0,0.0%,PrivacySuppressed,Suburb
4192200.0,Athena Career Academy,219.0,98.66%,$14166,Urban
4192400.0,Yeshiva Gedolah Zichron Leyma,21.0,0.0%,PrivacySuppressed,Suburb
4192700.0,The Barber School,125.0,44.86%,$6913,Suburb
4192800.0,Be'er Yaakov Talmudic Seminary,510.0,0.0%,PrivacySuppressed,Suburb
4193000.0,Rio Grande Valley College,433.0,68.32%,$12264,Suburb
4193100.0,Alexander Academy,74.0,53.33%,$7600,Suburb
4193500.0,LeMelange Academy of Hair,58.0,50.0%,$8056,Urban
4194500.0,Aveda Institute-Tucson,148.0,17.67%,$10555,Urban
4195100.0,Ambiance Beauty & Barber Academy Inc,34.0,73.47%,$9500,Urban
4195200.0,Diamond Beauty College,167.0,0.0%,PrivacySuppressed,Suburb
4195400.0,Unitek College,159.0,89.5%,$10332,Urban
4197500.0,University Academy of Hair Design,50.0,54.67%,$6500,Urban
4197600.0,Florida Institute of Recording Sound and Technology,285.0,52.0%,$4546,Urban
4202600.0,New Dimensions Beauty Academy Inc,62.0,53.41%,PrivacySuppressed,Suburb
4203100.0,Paul Mitchell the School-Reno,210.0,56.95%,$10603,Urban
4203200.0,Boise Barber College,53.0,52.83%,$9500,Urban
4203500.0,Austin Kade Academy,115.0,95.75%,$6333,Urban
4204300.0,Aesthetic Science Institute,70.0,54.47%,PrivacySuppressed,Suburb
4204500.0,Elaine Sterling Institute,235.0,83.09%,$9500,Urban
4205200.0,Wade Gordon Hairdressing Academy,93.0,58.7%,$9833,Urban
4205300.0,Mitsu Sato Hair Academy,35.0,50.63%,$13592,Urban
4205800.0,SAE Institute of Technology-Los Angeles,145.0,75.75%,$9500,Urban
4206300.0,Florida Vocational Institute,502.0,75.3%,$8559,Suburb
4206600.0,SAE Institute of Technology-Atlanta,374.0,79.2%,$14750,Urban
4207200.0,Academy di Firenze,15.0,7.69%,PrivacySuppressed,Town
4207900.0,SAE Institute of Technology-Miami,117.0,75.73%,$9500,Suburb
4208700.0,Colorado State University-Global Campus,8035.0,51.19%,$24062,Suburb
4209300.0,Paul Mitchell the School-Overland Park,198.0,58.93%,$10751,Urban
4210300.0,Medspa Academies,166.0,57.53%,$9500,Suburb
4211200.0,Brighton Institute of Cosmetology,36.0,21.82%,PrivacySuppressed,Suburb
3698304.0,West Coast University-Dallas,608.0,18.8%,$33937.5,Urban
367411.0,Stevens-Henager College,111.0,82.81%,$27139,Urban
405726.0,National American University-Bellevue,98.0,71.7%,$30223,Suburb
405727.0,National American University-Burnsville,44.0,79.66%,$30223,Suburb
405728.0,National American University-Mesquite,105.0,77.39%,$30223,Suburb
2173205.0,Empire Beauty School-Savannah,93.0,69.35%,$9795,Urban
1301602.0,Ogle School Hair Skin Nails-Denton,148.0,64.96%,$9168,Urban
2079413.0,Empire Beauty School-West Greensboro,90.0,82.64%,$12241,Urban
2110802.0,California College San Diego,327.0,60.87%,$25662,Suburb
2178901.0,Jolie Hair and Beauty Academy-Northfield,153.0,70.34%,$9500,Suburb
2257702.0,Hays Academy of Hair Design,50.0,85.39%,$9833,Town
2343401.0,Bellus Academy,191.0,54.67%,$8769,Urban
3099002.0,Cortiva Institute-Seattle,113.0,86.15%,$7917,Suburb
3115201.0,MotoRing Technical Training Institute,14.0,84.62%,$8550,Suburb
4127301.0,Columbia College,151.0,5.54%,$5765,Suburb
4195401.0,Unitek College,249.0,61.39%,$10332,Urban
332900.0,Pennsylvania State University-World Campus,8108.0,50.92%,$26120,Rural
4207500.0,Medical Career Institute,114.0,50.22%,$4875,Suburb
4206800.0,Advance Beauty Techs Academy,81.0,34.48%,$6998.5,Urban
4195300.0,Montage Academy,90.0,60.14%,$6333,Suburb
4209800.0,Hinton Barber and Beauty College,76.0,81.08%,$15216.5,Urban
4208900.0,Advanced Career Institute,352.0,34.39%,$6164,Urban
4206200.0,Digital Film Academy,114.0,53.74%,$9500,Urban
4206500.0,MyComputerCareer.edu-Raleigh,1358.0,80.96%,$9500,Urban
458617.0,Purdue University Global-Augusta,427.0,70.87%,$28018.5,Town
1303915.0,South University-Austin,390.0,59.04%,$25000,Rural
1303922.0,South University-Cleveland,292.0,78.68%,$25000,Suburb
267802.0,Bryant & Stratton College-Online,4107.0,80.75%,$23054.5,Suburb
3010633.0,Virginia College-Florence,345.0,74.64%,$16710,Suburb
1301601.0,Ogle School Hair Skin Nails-San Antonio,254.0,68.13%,$9168,Urban
326200.0,Elizabethtown College School of Continuing and Professional Studies,328.0,63.41%,$27000,Suburb
4038701.0,Ideal Beauty Academy,10.0,60.0%,$9500,Suburb
2238101.0,Minnesota School of Cosmetology-Plymouth Campus,101.0,42.75%,$10194,Suburb
329701.0,Mercyhurst University-North East Campus,751.0,74.82%,$26850,Town
322500.0,Warner Pacific University Professional and Graduate Studies,408.0,32.53%,$25922,Urban
3062702.0,Platt College-Riverside,524.0,85.71%,$20563,Urban
966402.0,Empire Beauty School-Glen Burnie,112.0,77.51%,$11766,Suburb
2617500.0,Altierus Career College-Woodbridge,224.0,62.68%,$7460,Suburb
2255402.0,International School of Cosmetology-Toni & Guy Hairdressing Academy,66.0,64.42%,$13581.5,Suburb
2559318.0,United Education Institute-UEI College Stockton,492.0,59.44%,$9500,Urban
2599716.0,Vatterott College-Fairview Heights,238.0,92.2%,$22900,Suburb
2246303.0,Ross Medical Education Center-Dayton,81.0,63.64%,$9500,Urban
2339704.0,Ross Medical Education Center-Ontario,83.0,58.88%,$9500,Suburb
2099706.0,Ross Medical Education Center-Bowling Green,94.0,62.3%,$9500,Urban
146900.0,Florida Institute of Technology-Online,1629.0,69.34%,$27000,Urban
869424.0,Rasmussen College-Kansas,376.0,81.09%,$18254,Rural
4127302.0,Columbia Institute,95.0,2.3%,$5765,Suburb
4207000.0,School of Missionary Aviation Technology,31.0,26.42%,PrivacySuppressed,Rural
4219200.0,Ace Cosmetology and Barber Training Center,62.0,91.89%,PrivacySuppressed,Suburb
4189700.0,California Miramar University,87.0,30.49%,PrivacySuppressed,Urban
3010634.0,Virginia College-Greensboro,401.0,77.7%,$16710,Urban
3426301.0,The College of Health Care Professions-Dallas,56.0,70.11%,$9500,Urban
3128103.0,The College of Health Care Professions-Fort Worth,503.0,70.95%,$9500,Urban
4209500.0,Shear Finesse Hairstyling Academy,23.0,56.41%,PrivacySuppressed,Urban
3078000.0,Miami Media School,91.0,86.98%,$9500,Urban
4212100.0,Academy of Salon Professionals,53.0,62.16%,$10883.5,Town
4187800.0,CyberTex Institute of Technology,89.0,77.05%,$7110,Urban
2202501.0,New England Tractor Trailer Training School of CT-Bridgeport,200.0,97.47%,$6333,Urban
4219700.0,Gemini School of Visual Arts & Communication,18.0,66.67%,PrivacySuppressed,Suburb
4220000.0,Designer Barber & Stylist School,67.0,68.35%,$9833,Urban
2149902.0,Paul Mitchell the School-Woodbridge,126.0,66.03%,$11667,Suburb
4224900.0,College of the Muscogee Nation,194.0,0.0%,PrivacySuppressed,Rural
4211000.0,The Salon Professional Academy-Huntsville,57.0,66.27%,$13416.5,Urban
4218300.0,Midwives College of Utah,242.0,34.04%,PrivacySuppressed,Urban
4204000.0,Aspen Beauty Academy of Laurel,59.0,64.77%,$13500,Suburb
4226400.0,M T Training Center,97.0,48.01%,$6754,Suburb
4041300.0,Berks Career & Technology Center,39.0,38.98%,PrivacySuppressed,Suburb
4152200.0,Carthage R9 School District-Carthage Technical Center,21.0,82.5%,PrivacySuppressed,Town
4157800.0,Grace Mission University,85.0,9.28%,PrivacySuppressed,Suburb
4179100.0,PCCTI IT and Healthcare,347.0,73.1%,$11600,Suburb
4183000.0,Top Nails & Hair Beauty School,30.0,0.0%,PrivacySuppressed,Suburb
4190800.0,Santa Ana Beauty College,273.0,0.0%,PrivacySuppressed,Urban
4193800.0,Shepherds College,69.0,33.87%,PrivacySuppressed,Town
4203800.0,Woodruff Medical Training and Testing,79.0,44.8%,$7917,Suburb
4206400.0,Helms College,256.0,54.97%,$9500,Urban
4207600.0,American Academy of Personal Training,64.0,23.39%,$3167,Urban
4208100.0,Ukiah Adult School,37.0,0.0%,PrivacySuppressed,Town
4208400.0,Riverside County Office of Education-School of Career Education,143.0,0.0%,PrivacySuppressed,Suburb
4209600.0,Institute of Health Sciences,81.0,80.21%,$9500,Suburb
4210200.0,Mid-South Christian College,19.0,0.0%,PrivacySuppressed,Urban
4210600.0,Advanced Computing Institute,256.0,62.34%,PrivacySuppressed,Urban
4210700.0,New York Institute of Beauty,165.0,32.56%,$4576,Suburb
4211900.0,Xavier College School of Nursing,73.0,100.0%,PrivacySuppressed,Urban
4212000.0,Lawrence & Company College of Cosmetology,54.0,68.75%,$8000,Urban
4213200.0,Kaizen Beauty Academy,35.0,21.36%,PrivacySuppressed,Suburb
4213300.0,Southern Texas Careers Academy,75.0,72.95%,$5547.5,Urban
4213500.0,Sharp Edgez Barber Institute,105.0,96.84%,$5533,Urban
4213800.0,The Salon Professional Academy-Nashville,36.0,24.69%,PrivacySuppressed,Urban
4214500.0,Prestige Health & Beauty Sciences Academy,45.0,28.79%,PrivacySuppressed,Suburb
4214600.0,Grace College of Barbering,11.0,60.71%,PrivacySuppressed,Urban
4215100.0,California Career Institute,179.0,99.56%,$17363,Suburb
4215300.0,Cosmo Factory Cosmetology Academy,34.0,41.82%,PrivacySuppressed,Urban
4215400.0,Grace School of Theology,151.0,7.44%,PrivacySuppressed,Urban
4215900.0,Yeshiva Gedolah Kesser Torah,71.0,0.0%,PrivacySuppressed,Suburb
4216000.0,Universal Training Institute,140.0,66.52%,$12140,Suburb
4216100.0,Yeshiva Yesodei Hatorah,65.0,0.0%,PrivacySuppressed,Suburb
4216500.0,Rizzieri Institute,62.0,48.89%,PrivacySuppressed,Suburb
4216800.0,Bonnie Joseph Academy of Cosmetology & Barbering,8.0,41.67%,PrivacySuppressed,Town
4217000.0,Healthcare Training Institute,47.0,51.46%,$9500,Suburb
4217500.0,W Academy of Salon and Spa,88.0,44.52%,$6211,Suburb
4217800.0,Boca Beauty Academy,84.0,56.9%,$6333,Suburb
4218200.0,Paul Mitchell the School-Jersey Shore,115.0,56.02%,$9500,Suburb
4218400.0,City Pointe Beauty Academy,93.0,52.67%,$9416.5,Suburb
4220400.0,The Chrysm Insitute of Esthetics,126.0,45.98%,$6333,Urban
4220900.0,National Personal Training Institute of Columbus,41.0,73.97%,$6333,Suburb
4221800.0,Toni & Guy Hairdressing Academy-Manteca,9.0,67.74%,$10903,Suburb
4224200.0,Belle Academy of Cosmetology,12.0,91.67%,PrivacySuppressed,Suburb
469209.0,Dorsey Business Schools-Lansing,3.0,83.87%,$12986,Urban
1054202.0,Empire Beauty School-Augusta,76.0,82.2%,$11526,Urban
1303923.0,South University-High Point,308.0,76.09%,$25000,Urban
2079405.0,Empire Beauty School-Vernon Hills,77.0,64.57%,$12241,Suburb
2079406.0,Empire Beauty School-Stone Park,128.0,78.95%,$12241,Suburb
2173202.0,Empire Beauty School-Rochester,76.0,55.92%,$9795,Suburb
2241805.0,American Career College-Long Beach,381.0,45.29%,$9500,Urban
2246304.0,Ross Medical Education Center-Kokomo,91.0,52.28%,$9500,Urban
2339705.0,Ross Medical Education Center-Erlanger,61.0,63.33%,$9500,Suburb
2533604.0,Ross Medical Education Center-Charleston,129.0,63.39%,$9500,Urban
2609206.0,L'Ecole Culinaire-Kansas City,124.0,91.41%,$20000,Urban
3030609.0,Cortiva Institute-Houston,277.0,91.98%,$7917,Urban
2559410.0,InterCoast Colleges-Fairfield,205.0,84.16%,$9500,Urban
2599714.0,Vatterott College-ex'treme Institute by Nelly-St Louis,245.0,93.16%,$22900,Urban
3035308.0,Southern Careers Institute-San Antonio,428.0,60.99%,$9193,Urban
3071605.0,College of Business and Technology-Miami Gardens,92.0,100.0%,$8824,Suburb
3422308.0,Milan Institute-Merced,253.0,39.64%,$8971,Urban
3368305.0,Midwest Technical Institute-Springfield,313.0,70.46%,$9500,Urban
4167602.0,Finger Lakes School of Massage,32.0,60.33%,$7917,Urban
157900.0,Augusta University,4978.0,51.28%,$17406.5,Urban
158100.0,Middle Georgia State University,6609.0,48.15%,$18420,Urban
4224500.0,Trenz Beauty Academy,125.0,54.11%,$16500,Suburb
4221400.0,Paul Mitchell the School-Denver,209.0,51.34%,$12000,Urban
4223600.0,Academy of Interactive Entertainment,142.0,66.91%,$10556,Urban
4223100.0,Arrojo Cosmetology School,66.0,31.86%,$9500,Urban
4224100.0,Cosmetology Academy of Texarkana,67.0,77.66%,$11631.5,Urban
3862600.0,Veritas Baptist College,196.0,23.53%,PrivacySuppressed,Rural
4223500.0,Lynnes Welding Training,23.0,62.86%,PrivacySuppressed,Urban
3523301.0,Aviation Institute of Maintenance-Las Vegas,284.0,69.14%,$20000,Urban
3113301.0,UEI College-Bakersfield,840.0,55.31%,$9500,Urban
405730.0,National American University-Lewisville,107.0,91.6%,$30223,Suburb
405729.0,National American University-Georgetown,138.0,100.0%,$30223,Suburb
405732.0,National American University-Richardson,150.0,85.82%,$30223,Urban
405736.0,National American University-Rochester,81.0,86.87%,$30223,Urban
405731.0,National American University-Wichita West,90.0,73.33%,$30223,Urban
405737.0,National American University-Indianapolis,96.0,95.58%,$30223,Urban
1072795.0,DeVry College of New York,940.0,63.77%,$35766.5,Urban
1072702.0,DeVry University-Arizona,499.0,70.44%,$35766.5,Urban
1072706.0,DeVry University-California,2301.0,64.6%,$35766.5,Suburb
1072709.0,DeVry University-Colorado,194.0,57.34%,$35766.5,Suburb
1072712.0,DeVry University-Florida,661.0,68.22%,$35766.5,Suburb
1072714.0,DeVry University-Georgia,889.0,72.39%,$35766.5,Suburb
1072700.0,DeVry University-Illinois,12146.0,77.64%,$35766.5,Urban
1072733.0,DeVry University-Indiana,62.0,85.92%,$35766.5,Suburb
1072717.0,DeVry University-Missouri,143.0,74.03%,$35766.5,Urban
