Date,Year,Month,Day,Average Price,Total Volume,Type,Region
2017-11-26,2017,11,26,2.0,5338.0,organic,StLouis
2017-11-19,2017,11,19,1.64,5821.0,organic,StLouis
2017-11-12,2017,11,12,1.96,5719.0,organic,StLouis
2017-11-05,2017,11,5,1.77,6844.0,organic,StLouis
2017-10-29,2017,10,29,1.8,6099.0,organic,StLouis
2017-10-22,2017,10,22,2.02,6579.0,organic,StLouis
2017-10-15,2017,10,15,2.14,7427.0,organic,StLouis
2017-10-08,2017,10,8,2.27,6087.0,organic,StLouis
2017-10-01,2017,10,1,2.36,6583.0,organic,StLouis
2017-09-24,2017,9,24,2.49,2936.0,organic,StLouis
2017-09-17,2017,9,17,2.71,5270.0,organic,StLouis
2017-09-10,2017,9,10,2.69,5158.0,organic,StLouis
2017-09-03,2017,9,3,2.81,4112.0,organic,StLouis
2017-08-27,2017,8,27,2.84,3591.0,organic,StLouis
2017-08-20,2017,8,20,2.64,4715.0,organic,StLouis
2017-08-13,2017,8,13,2.28,5429.0,organic,StLouis
2017-08-06,2017,8,6,2.15,8848.0,organic,StLouis
2017-07-30,2017,7,30,2.11,6859.0,organic,StLouis
2017-07-23,2017,7,23,2.22,6999.0,organic,StLouis
2017-07-16,2017,7,16,2.22,7773.0,organic,StLouis
2017-07-09,2017,7,9,1.79,9693.0,organic,StLouis
2017-07-02,2017,7,2,1.55,9274.0,organic,StLouis
2017-06-25,2017,6,25,1.54,8242.0,organic,StLouis
2017-06-18,2017,6,18,1.63,9328.0,organic,StLouis
2017-06-11,2017,6,11,2.05,7973.0,organic,StLouis
2017-06-04,2017,6,4,1.95,9653.0,organic,StLouis
2017-05-28,2017,5,28,1.9,7252.0,organic,StLouis
2017-05-21,2017,5,21,1.94,7221.0,organic,StLouis
2017-05-14,2017,5,14,1.59,5694.0,organic,StLouis
2017-05-07,2017,5,7,1.7,5974.0,organic,StLouis
2017-04-30,2017,4,30,2.25,4552.0,organic,StLouis
2017-04-23,2017,4,23,1.93,5647.0,organic,StLouis
2017-04-16,2017,4,16,2.03,6470.0,organic,StLouis
2017-04-09,2017,4,9,1.42,10153.0,organic,StLouis
2017-04-02,2017,4,2,1.23,13549.0,organic,StLouis
2017-03-26,2017,3,26,1.24,11293.0,organic,StLouis
2017-03-19,2017,3,19,1.19,10421.0,organic,StLouis
2017-03-12,2017,3,12,1.16,10550.0,organic,StLouis
2017-03-05,2017,3,5,1.23,8150.0,organic,StLouis
2017-02-26,2017,2,26,1.18,7140.0,organic,StLouis
2017-02-19,2017,2,19,1.1,8032.0,organic,StLouis
2017-02-12,2017,2,12,1.04,10826.0,organic,StLouis
2017-02-05,2017,2,5,1.32,5630.0,organic,StLouis
2017-01-29,2017,1,29,1.36,6270.0,organic,StLouis
2017-01-22,2017,1,22,1.4,6535.0,organic,StLouis
2017-01-15,2017,1,15,1.45,7588.0,organic,StLouis
2017-01-08,2017,1,8,1.67,4066.0,organic,StLouis
2017-01-01,2017,1,1,1.46,5851.0,organic,StLouis
2017-12-31,2017,12,31,1.2,4873.0,organic,Syracuse
2017-12-24,2017,12,24,1.21,5155.0,organic,Syracuse
2017-12-17,2017,12,17,1.18,4668.0,organic,Syracuse
2017-12-10,2017,12,10,1.13,6432.0,organic,Syracuse
2017-12-03,2017,12,3,1.23,4487.0,organic,Syracuse
2017-11-26,2017,11,26,1.28,3421.0,organic,Syracuse
2017-11-19,2017,11,19,1.45,3575.0,organic,Syracuse
2017-11-12,2017,11,12,1.42,5046.0,organic,Syracuse
2017-11-05,2017,11,5,1.38,5329.0,organic,Syracuse
2017-10-29,2017,10,29,1.35,7074.0,organic,Syracuse
2017-10-22,2017,10,22,1.35,5190.0,organic,Syracuse
2017-10-15,2017,10,15,1.34,5963.0,organic,Syracuse
2017-10-08,2017,10,8,1.32,7491.0,organic,Syracuse
2017-10-01,2017,10,1,1.41,6358.0,organic,Syracuse
2017-09-24,2017,9,24,1.4,6417.0,organic,Syracuse
2017-09-17,2017,9,17,1.43,4675.0,organic,Syracuse
2017-09-10,2017,9,10,1.8,2095.0,organic,Syracuse
2017-09-03,2017,9,3,1.51,3798.0,organic,Syracuse
2017-08-27,2017,8,27,1.4,5301.0,organic,Syracuse
2017-08-20,2017,8,20,1.51,3979.0,organic,Syracuse
2017-08-13,2017,8,13,1.39,4017.0,organic,Syracuse
2017-08-06,2017,8,6,1.37,5742.0,organic,Syracuse
2017-07-30,2017,7,30,1.44,4568.0,organic,Syracuse
2017-07-23,2017,7,23,1.25,6588.0,organic,Syracuse
2017-07-16,2017,7,16,1.35,5140.0,organic,Syracuse
2017-07-09,2017,7,9,2.4,2790.0,organic,Syracuse
2017-07-02,2017,7,2,2.44,2508.0,organic,Syracuse
2017-06-25,2017,6,25,2.43,2664.0,organic,Syracuse
2017-06-18,2017,6,18,2.42,3406.0,organic,Syracuse
2017-06-11,2017,6,11,2.37,3056.0,organic,Syracuse
2017-06-04,2017,6,4,2.23,3153.0,organic,Syracuse
2017-05-28,2017,5,28,2.09,3299.0,organic,Syracuse
2017-05-21,2017,5,21,2.07,2976.0,organic,Syracuse
2017-05-14,2017,5,14,2.0,4074.0,organic,Syracuse
2017-05-07,2017,5,7,2.11,4182.0,organic,Syracuse
2017-04-30,2017,4,30,1.88,1704.0,organic,Syracuse
2017-04-23,2017,4,23,2.08,3224.0,organic,Syracuse
2017-04-16,2017,4,16,2.05,3200.0,organic,Syracuse
2017-04-09,2017,4,9,2.09,2858.0,organic,Syracuse
2017-04-02,2017,4,2,1.96,1629.0,organic,Syracuse
2017-03-26,2017,3,26,2.12,2614.0,organic,Syracuse
2017-03-19,2017,3,19,2.04,2461.0,organic,Syracuse
2017-03-12,2017,3,12,2.05,2065.0,organic,Syracuse
2017-03-05,2017,3,5,1.84,1818.0,organic,Syracuse
2017-02-26,2017,2,26,1.79,1336.0,organic,Syracuse
2017-02-19,2017,2,19,1.84,2031.0,organic,Syracuse
2017-02-12,2017,2,12,1.66,2471.0,organic,Syracuse
2017-02-05,2017,2,5,1.8,3182.0,organic,Syracuse
2017-01-29,2017,1,29,1.67,1750.0,organic,Syracuse
2017-01-22,2017,1,22,1.57,1881.0,organic,Syracuse
2017-01-15,2017,1,15,1.53,3179.0,organic,Syracuse
2017-01-08,2017,1,8,1.7,2444.0,organic,Syracuse
2017-01-01,2017,1,1,1.7,1811.0,organic,Syracuse
2017-12-31,2017,12,31,1.59,5529.0,organic,Tampa
2017-12-24,2017,12,24,1.64,7370.0,organic,Tampa
2017-12-17,2017,12,17,1.58,5610.0,organic,Tampa
2017-12-10,2017,12,10,1.56,5581.0,organic,Tampa
2017-12-03,2017,12,3,1.61,4678.0,organic,Tampa
2017-11-26,2017,11,26,1.58,5008.0,organic,Tampa
2017-11-19,2017,11,19,1.74,6740.0,organic,Tampa
2017-11-12,2017,11,12,1.82,5442.0,organic,Tampa
2017-11-05,2017,11,5,1.95,6567.0,organic,Tampa
2017-10-29,2017,10,29,1.94,6320.0,organic,Tampa
2017-10-22,2017,10,22,2.18,6400.0,organic,Tampa
2017-10-15,2017,10,15,2.7,3289.0,organic,Tampa
2017-10-08,2017,10,8,1.89,5501.0,organic,Tampa
2017-10-01,2017,10,1,2.14,7152.0,organic,Tampa
2017-09-24,2017,9,24,1.85,4633.0,organic,Tampa
2017-09-17,2017,9,17,1.78,1250.0,organic,Tampa
2017-09-10,2017,9,10,1.76,3549.0,organic,Tampa
2017-09-03,2017,9,3,1.74,2478.0,organic,Tampa
2017-08-27,2017,8,27,1.6,3287.0,organic,Tampa
2017-08-20,2017,8,20,1.55,4048.0,organic,Tampa
2017-08-13,2017,8,13,1.57,4125.0,organic,Tampa
2017-08-06,2017,8,6,1.6,3055.0,organic,Tampa
2017-07-30,2017,7,30,1.57,3724.0,organic,Tampa
2017-07-23,2017,7,23,1.55,3528.0,organic,Tampa
2017-07-16,2017,7,16,1.56,3526.0,organic,Tampa
2017-07-09,2017,7,9,1.68,3944.0,organic,Tampa
2017-07-02,2017,7,2,2.08,6570.0,organic,Tampa
2017-06-25,2017,6,25,2.09,6200.0,organic,Tampa
2017-06-18,2017,6,18,2.07,6481.0,organic,Tampa
2017-06-11,2017,6,11,1.86,4577.0,organic,Tampa
2017-06-04,2017,6,4,1.99,5575.0,organic,Tampa
2017-05-28,2017,5,28,1.79,7101.0,organic,Tampa
2017-05-21,2017,5,21,1.76,7514.0,organic,Tampa
2017-05-14,2017,5,14,1.96,4946.0,organic,Tampa
2017-05-07,2017,5,7,1.64,5565.0,organic,Tampa
2017-04-30,2017,4,30,2.18,3715.0,organic,Tampa
2017-04-23,2017,4,23,1.94,5283.0,organic,Tampa
2017-04-16,2017,4,16,3.17,3019.0,organic,Tampa
2017-04-09,2017,4,9,2.27,4155.0,organic,Tampa
2017-04-02,2017,4,2,1.93,5864.0,organic,Tampa
2017-03-26,2017,3,26,1.52,8254.0,organic,Tampa
2017-03-19,2017,3,19,1.97,3982.0,organic,Tampa
2017-03-12,2017,3,12,2.56,2856.0,organic,Tampa
2017-03-05,2017,3,5,2.61,3705.0,organic,Tampa
2017-02-26,2017,2,26,2.14,4103.0,organic,Tampa
2017-02-19,2017,2,19,1.81,4237.0,organic,Tampa
2017-02-12,2017,2,12,1.44,6412.0,organic,Tampa
2017-02-05,2017,2,5,1.93,4592.0,organic,Tampa
2017-01-29,2017,1,29,1.43,5252.0,organic,Tampa
2017-01-22,2017,1,22,1.2,6940.0,organic,Tampa
2017-01-15,2017,1,15,1.21,7526.0,organic,Tampa
2017-01-08,2017,1,8,1.21,6521.0,organic,Tampa
2017-01-01,2017,1,1,1.22,5905.0,organic,Tampa
2017-12-31,2017,12,31,1.52,1243940.0,organic,TotalUS
2017-12-24,2017,12,24,1.64,1179930.0,organic,TotalUS
2017-12-17,2017,12,17,1.57,1148617.0,organic,TotalUS
2017-12-10,2017,12,10,1.54,1217680.0,organic,TotalUS
2017-12-03,2017,12,3,1.62,1119325.0,organic,TotalUS
2017-11-26,2017,11,26,1.72,957801.0,organic,TotalUS
2017-11-19,2017,11,19,1.77,967886.0,organic,TotalUS
2017-11-12,2017,11,12,1.81,1044591.0,organic,TotalUS
2017-11-05,2017,11,5,1.82,1068530.0,organic,TotalUS
2017-10-29,2017,10,29,1.84,1123704.0,organic,TotalUS
2017-10-22,2017,10,22,1.82,1180824.0,organic,TotalUS
2017-10-15,2017,10,15,1.85,1172057.0,organic,TotalUS
2017-10-08,2017,10,8,1.9,1164140.0,organic,TotalUS
2017-10-01,2017,10,1,1.95,1072521.0,organic,TotalUS
2017-09-24,2017,9,24,1.94,1125443.0,organic,TotalUS
2017-09-17,2017,9,17,2.0,1074568.0,organic,TotalUS
2017-09-10,2017,9,10,2.03,1093956.0,organic,TotalUS
2017-09-03,2017,9,3,2.06,1075539.0,organic,TotalUS
2017-08-27,2017,8,27,2.09,1045992.0,organic,TotalUS
2017-08-20,2017,8,20,1.96,1071538.0,organic,TotalUS
2017-08-13,2017,8,13,1.88,1014709.0,organic,TotalUS
2017-08-06,2017,8,6,1.83,1059971.0,organic,TotalUS
2017-07-30,2017,7,30,1.78,1091591.0,organic,TotalUS
2017-07-23,2017,7,23,1.76,1214158.0,organic,TotalUS
2017-07-16,2017,7,16,1.78,1148355.0,organic,TotalUS
2017-07-09,2017,7,9,1.71,1130375.0,organic,TotalUS
2017-07-02,2017,7,2,1.74,1173393.0,organic,TotalUS
2017-06-25,2017,6,25,1.77,1101010.0,organic,TotalUS
2017-06-18,2017,6,18,1.71,1304554.0,organic,TotalUS
2017-06-11,2017,6,11,1.56,1397448.0,organic,TotalUS
2017-06-04,2017,6,4,1.64,1352960.0,organic,TotalUS
2017-05-28,2017,5,28,1.69,1302206.0,organic,TotalUS
2017-05-21,2017,5,21,1.71,1210561.0,organic,TotalUS
2017-05-14,2017,5,14,1.55,1375125.0,organic,TotalUS
2017-05-07,2017,5,7,1.57,1394126.0,organic,TotalUS
2017-04-30,2017,4,30,1.68,1248175.0,organic,TotalUS
2017-04-23,2017,4,23,1.61,1190461.0,organic,TotalUS
2017-04-16,2017,4,16,1.49,1493331.0,organic,TotalUS
2017-04-09,2017,4,9,1.43,1387436.0,organic,TotalUS
2017-04-02,2017,4,2,1.42,1492167.0,organic,TotalUS
2017-03-26,2017,3,26,1.29,1581127.0,organic,TotalUS
2017-03-19,2017,3,19,1.5,1284019.0,organic,TotalUS
2017-03-12,2017,3,12,1.38,1337597.0,organic,TotalUS
2017-03-05,2017,3,5,1.16,1619398.0,organic,TotalUS
2017-02-26,2017,2,26,1.21,1436663.0,organic,TotalUS
2017-02-19,2017,2,19,1.31,1634877.0,organic,TotalUS
2017-02-12,2017,2,12,1.41,1060776.0,organic,TotalUS
2017-02-05,2017,2,5,1.36,1015621.0,organic,TotalUS
2017-01-29,2017,1,29,1.43,953206.0,organic,TotalUS
2017-01-22,2017,1,22,1.37,994283.0,organic,TotalUS
2017-01-15,2017,1,15,1.44,975724.0,organic,TotalUS
2017-01-08,2017,1,8,1.43,990722.0,organic,TotalUS
2017-01-01,2017,1,1,1.48,808972.0,organic,TotalUS
2017-12-31,2017,12,31,1.48,229477.0,organic,West
2017-12-24,2017,12,24,1.66,232396.0,organic,West
2017-12-17,2017,12,17,1.49,252755.0,organic,West
2017-12-10,2017,12,10,1.36,313686.0,organic,West
2017-12-03,2017,12,3,1.5,247514.0,organic,West
2017-11-26,2017,11,26,1.76,177223.0,organic,West
2017-11-19,2017,11,19,1.96,152432.0,organic,West
2017-11-12,2017,11,12,1.95,150594.0,organic,West
2017-11-05,2017,11,5,2.13,138955.0,organic,West
2017-10-29,2017,10,29,2.16,148010.0,organic,West
2017-10-22,2017,10,22,2.0,168955.0,organic,West
2017-10-15,2017,10,15,2.08,174251.0,organic,West
2017-10-08,2017,10,8,2.37,153187.0,organic,West
2017-10-01,2017,10,1,2.45,122625.0,organic,West
2017-09-24,2017,9,24,2.4,111321.0,organic,West
2017-09-17,2017,9,17,2.4,139472.0,organic,West
2017-09-10,2017,9,10,2.46,149611.0,organic,West
2017-09-03,2017,9,3,2.52,143490.0,organic,West
2017-08-27,2017,8,27,2.51,154828.0,organic,West
2017-08-20,2017,8,20,2.46,139145.0,organic,West
2017-08-13,2017,8,13,2.24,157710.0,organic,West
2017-08-06,2017,8,6,2.1,178607.0,organic,West
2017-07-30,2017,7,30,2.1,180689.0,organic,West
2017-07-23,2017,7,23,2.16,162322.0,organic,West
2017-07-16,2017,7,16,2.22,151281.0,organic,West
2017-07-09,2017,7,9,1.85,203128.0,organic,West
2017-07-02,2017,7,2,1.88,212196.0,organic,West
2017-06-25,2017,6,25,1.93,188845.0,organic,West
2017-06-18,2017,6,18,1.68,215629.0,organic,West
2017-06-11,2017,6,11,1.59,260069.0,organic,West
2017-06-04,2017,6,4,1.52,263143.0,organic,West
2017-05-28,2017,5,28,1.48,276578.0,organic,West
2017-05-21,2017,5,21,1.52,252331.0,organic,West
2017-05-14,2017,5,14,1.1,446865.0,organic,West
2017-05-07,2017,5,7,1.19,442826.0,organic,West
2017-04-30,2017,4,30,1.4,259279.0,organic,West
2017-04-23,2017,4,23,1.26,296559.0,organic,West
2017-04-16,2017,4,16,1.23,329223.0,organic,West
2017-04-09,2017,4,9,1.18,348836.0,organic,West
2017-04-02,2017,4,2,0.98,402676.0,organic,West
2017-03-26,2017,3,26,0.9,456646.0,organic,West
2017-03-19,2017,3,19,1.24,274559.0,organic,West
2017-03-12,2017,3,12,1.16,308051.0,organic,West
2017-03-05,2017,3,5,0.99,367519.0,organic,West
2017-02-26,2017,2,26,1.14,308829.0,organic,West
2017-02-19,2017,2,19,1.49,214694.0,organic,West
2017-02-12,2017,2,12,1.52,214333.0,organic,West
2017-02-05,2017,2,5,1.15,227693.0,organic,West
2017-01-29,2017,1,29,1.29,205843.0,organic,West
2017-01-22,2017,1,22,1.2,208810.0,organic,West
2017-01-15,2017,1,15,1.06,268743.0,organic,West
2017-01-08,2017,1,8,1.09,267703.0,organic,West
2017-01-01,2017,1,1,1.19,189701.0,organic,West
2017-12-31,2017,12,31,1.62,16553.0,organic,WestTexNewMexico
2017-12-24,2017,12,24,1.85,16741.0,organic,WestTexNewMexico
2017-12-17,2017,12,17,1.78,15409.0,organic,WestTexNewMexico
2017-12-10,2017,12,10,1.65,14629.0,organic,WestTexNewMexico
2017-12-03,2017,12,3,1.55,13729.0,organic,WestTexNewMexico
2017-11-26,2017,11,26,1.91,11191.0,organic,WestTexNewMexico
2017-11-19,2017,11,19,1.88,14229.0,organic,WestTexNewMexico
2017-11-12,2017,11,12,1.8,15670.0,organic,WestTexNewMexico
2017-11-05,2017,11,5,1.74,12169.0,organic,WestTexNewMexico
2017-10-29,2017,10,29,1.89,11952.0,organic,WestTexNewMexico
2017-10-22,2017,10,22,1.81,15424.0,organic,WestTexNewMexico
2017-10-15,2017,10,15,2.07,9576.0,organic,WestTexNewMexico
2017-10-08,2017,10,8,2.39,10965.0,organic,WestTexNewMexico
2017-10-01,2017,10,1,2.37,8873.0,organic,WestTexNewMexico
2017-09-24,2017,9,24,2.26,9529.0,organic,WestTexNewMexico
2017-09-17,2017,9,17,2.36,10464.0,organic,WestTexNewMexico
2017-09-10,2017,9,10,2.38,11857.0,organic,WestTexNewMexico
2017-09-03,2017,9,3,2.39,7657.0,organic,WestTexNewMexico
2017-08-27,2017,8,27,2.5,16138.0,organic,WestTexNewMexico
2017-08-20,2017,8,20,2.43,10788.0,organic,WestTexNewMexico
2017-08-13,2017,8,13,2.01,8436.0,organic,WestTexNewMexico
2017-08-06,2017,8,6,1.78,15243.0,organic,WestTexNewMexico
2017-07-30,2017,7,30,1.67,17634.0,organic,WestTexNewMexico
2017-07-23,2017,7,23,1.6,19144.0,organic,WestTexNewMexico
2017-07-16,2017,7,16,1.6,19127.0,organic,WestTexNewMexico
2017-07-09,2017,7,9,1.65,18244.0,organic,WestTexNewMexico
2017-07-02,2017,7,2,1.59,20486.0,organic,WestTexNewMexico
2017-06-11,2017,6,11,1.66,21170.0,organic,WestTexNewMexico
2017-06-04,2017,6,4,1.59,25886.0,organic,WestTexNewMexico
2017-05-28,2017,5,28,1.65,18799.0,organic,WestTexNewMexico
2017-05-21,2017,5,21,1.73,16899.0,organic,WestTexNewMexico
2017-05-14,2017,5,14,1.77,18132.0,organic,WestTexNewMexico
2017-05-07,2017,5,7,1.74,16697.0,organic,WestTexNewMexico
2017-04-30,2017,4,30,1.76,15687.0,organic,WestTexNewMexico
2017-04-23,2017,4,23,1.63,19234.0,organic,WestTexNewMexico
2017-04-16,2017,4,16,1.23,29766.0,organic,WestTexNewMexico
2017-04-09,2017,4,9,1.19,30499.0,organic,WestTexNewMexico
2017-04-02,2017,4,2,1.04,28804.0,organic,WestTexNewMexico
2017-03-26,2017,3,26,1.11,32073.0,organic,WestTexNewMexico
2017-03-19,2017,3,19,1.11,26768.0,organic,WestTexNewMexico
2017-03-12,2017,3,12,1.15,26522.0,organic,WestTexNewMexico
2017-03-05,2017,3,5,1.23,24969.0,organic,WestTexNewMexico
2017-02-26,2017,2,26,1.16,39055.0,organic,WestTexNewMexico
2017-02-19,2017,2,19,1.24,25778.0,organic,WestTexNewMexico
2017-02-12,2017,2,12,1.4,28191.0,organic,WestTexNewMexico
2017-02-05,2017,2,5,1.31,21376.0,organic,WestTexNewMexico
2017-01-29,2017,1,29,1.3,17839.0,organic,WestTexNewMexico
2017-01-22,2017,1,22,1.21,16431.0,organic,WestTexNewMexico
2017-01-15,2017,1,15,1.19,17014.0,organic,WestTexNewMexico
2017-01-08,2017,1,8,1.18,14375.0,organic,WestTexNewMexico
2017-01-01,2017,1,1,1.28,15308.0,organic,WestTexNewMexico
2018-03-25,2018,3,25,1.71,2322.0,organic,Albany
2018-03-18,2018,3,18,1.66,3154.0,organic,Albany
2018-03-11,2018,3,11,1.68,2571.0,organic,Albany
2018-03-04,2018,3,4,1.48,3851.0,organic,Albany
2018-02-25,2018,2,25,1.56,5357.0,organic,Albany
2018-02-18,2018,2,18,1.43,7566.0,organic,Albany
2018-02-11,2018,2,11,1.43,3818.0,organic,Albany
2018-02-04,2018,2,4,1.52,4125.0,organic,Albany
2018-01-28,2018,1,28,1.32,6988.0,organic,Albany
2018-01-21,2018,1,21,1.54,3347.0,organic,Albany
2018-01-14,2018,1,14,1.47,4141.0,organic,Albany
2018-01-07,2018,1,7,1.54,4817.0,organic,Albany
2018-03-25,2018,3,25,1.56,18717.0,organic,Atlanta
2018-03-18,2018,3,18,1.48,19015.0,organic,Atlanta
2018-03-11,2018,3,11,1.43,23043.0,organic,Atlanta
2018-03-04,2018,3,4,1.66,17082.0,organic,Atlanta
2018-02-25,2018,2,25,1.55,15348.0,organic,Atlanta
2018-02-18,2018,2,18,1.56,11166.0,organic,Atlanta
2018-02-11,2018,2,11,1.55,14844.0,organic,Atlanta
2018-02-04,2018,2,4,1.62,11900.0,organic,Atlanta
2018-01-28,2018,1,28,1.67,14446.0,organic,Atlanta
2018-01-21,2018,1,21,1.64,18555.0,organic,Atlanta
2018-01-14,2018,1,14,1.56,16152.0,organic,Atlanta
2018-01-07,2018,1,7,1.53,15714.0,organic,Atlanta
2018-03-25,2018,3,25,1.33,57606.0,organic,BaltimoreWashington
2018-03-18,2018,3,18,1.41,45505.0,organic,BaltimoreWashington
2018-03-11,2018,3,11,1.44,48045.0,organic,BaltimoreWashington
2018-03-04,2018,3,4,1.43,43301.0,organic,BaltimoreWashington
2018-02-25,2018,2,25,1.47,47421.0,organic,BaltimoreWashington
2018-02-18,2018,2,18,1.52,51565.0,organic,BaltimoreWashington
2018-02-11,2018,2,11,1.53,46356.0,organic,BaltimoreWashington
2018-02-04,2018,2,4,1.59,41616.0,organic,BaltimoreWashington
2018-01-28,2018,1,28,1.55,44059.0,organic,BaltimoreWashington
2018-01-21,2018,1,21,1.66,38098.0,organic,BaltimoreWashington
2018-01-14,2018,1,14,1.39,66149.0,organic,BaltimoreWashington
2018-01-07,2018,1,7,1.15,82283.0,organic,BaltimoreWashington
2018-03-25,2018,3,25,1.81,3119.0,organic,Boise
2018-03-18,2018,3,18,1.85,2551.0,organic,Boise
2018-03-11,2018,3,11,1.8,3447.0,organic,Boise
2018-03-04,2018,3,4,1.79,2981.0,organic,Boise
2018-02-25,2018,2,25,1.82,2430.0,organic,Boise
2018-02-18,2018,2,18,1.82,2276.0,organic,Boise
2018-02-11,2018,2,11,1.8,2855.0,organic,Boise
2018-02-04,2018,2,4,1.8,2595.0,organic,Boise
2018-01-28,2018,1,28,1.78,2420.0,organic,Boise
2018-01-21,2018,1,21,1.81,2446.0,organic,Boise
2018-01-14,2018,1,14,1.81,2130.0,organic,Boise
2018-01-07,2018,1,7,1.77,2554.0,organic,Boise
2018-03-25,2018,3,25,1.74,38441.0,organic,Boston
2018-03-18,2018,3,18,1.83,34810.0,organic,Boston
2018-03-11,2018,3,11,1.85,30477.0,organic,Boston
2018-03-04,2018,3,4,1.92,23891.0,organic,Boston
2018-02-25,2018,2,25,1.79,31567.0,organic,Boston
2018-02-18,2018,2,18,1.83,27961.0,organic,Boston
2018-02-11,2018,2,11,1.85,24728.0,organic,Boston
2018-02-04,2018,2,4,1.83,28934.0,organic,Boston
2018-01-28,2018,1,28,1.72,30846.0,organic,Boston
2018-01-21,2018,1,21,1.82,26705.0,organic,Boston
2018-01-14,2018,1,14,1.73,29468.0,organic,Boston
2018-01-07,2018,1,7,1.91,30096.0,organic,Boston
2018-03-25,2018,3,25,1.03,38204.0,organic,BuffaloRochester
2018-03-18,2018,3,18,1.17,16113.0,organic,BuffaloRochester
2018-03-11,2018,3,11,1.24,12745.0,organic,BuffaloRochester
2018-03-04,2018,3,4,1.38,8581.0,organic,BuffaloRochester
2018-02-25,2018,2,25,1.27,11398.0,organic,BuffaloRochester
2018-02-18,2018,2,18,1.23,12131.0,organic,BuffaloRochester
2018-02-11,2018,2,11,1.21,9745.0,organic,BuffaloRochester
2018-02-04,2018,2,4,1.18,14308.0,organic,BuffaloRochester
2018-01-28,2018,1,28,1.17,13406.0,organic,BuffaloRochester
2018-01-21,2018,1,21,1.23,7289.0,organic,BuffaloRochester
2018-01-14,2018,1,14,1.19,10865.0,organic,BuffaloRochester
2018-01-07,2018,1,7,1.17,9116.0,organic,BuffaloRochester
2018-03-25,2018,3,25,1.7,190257.0,organic,California
2018-03-18,2018,3,18,1.75,202791.0,organic,California
2018-03-11,2018,3,11,1.58,236823.0,organic,California
2018-03-04,2018,3,4,1.57,239136.0,organic,California
2018-02-25,2018,2,25,1.82,179042.0,organic,California
2018-02-18,2018,2,18,1.97,167194.0,organic,California
2018-02-11,2018,2,11,1.85,168311.0,organic,California
2018-02-04,2018,2,4,1.56,188213.0,organic,California
2018-01-28,2018,1,28,1.87,170999.0,organic,California
2018-01-21,2018,1,21,1.69,181975.0,organic,California
2018-01-14,2018,1,14,1.61,216681.0,organic,California
2018-01-07,2018,1,7,1.95,156342.0,organic,California
2018-03-25,2018,3,25,1.77,12031.0,organic,Charlotte
2018-03-18,2018,3,18,1.75,11987.0,organic,Charlotte
2018-03-11,2018,3,11,1.73,13698.0,organic,Charlotte
2018-03-04,2018,3,4,1.88,11883.0,organic,Charlotte
2018-02-25,2018,2,25,1.91,11946.0,organic,Charlotte
2018-02-18,2018,2,18,1.83,12418.0,organic,Charlotte
2018-02-11,2018,2,11,1.92,11217.0,organic,Charlotte
2018-02-04,2018,2,4,1.89,13274.0,organic,Charlotte
2018-01-28,2018,1,28,1.76,12433.0,organic,Charlotte
2018-01-21,2018,1,21,1.62,12423.0,organic,Charlotte
2018-01-14,2018,1,14,1.45,19522.0,organic,Charlotte
2018-01-07,2018,1,7,1.08,28741.0,organic,Charlotte
2018-03-25,2018,3,25,1.69,35088.0,organic,Chicago
2018-03-18,2018,3,18,1.66,35542.0,organic,Chicago
2018-03-11,2018,3,11,1.66,41970.0,organic,Chicago
2018-03-04,2018,3,4,1.62,46027.0,organic,Chicago
2018-02-25,2018,2,25,1.68,36433.0,organic,Chicago
2018-02-18,2018,2,18,1.66,33679.0,organic,Chicago
2018-02-11,2018,2,11,1.65,38202.0,organic,Chicago
2018-02-04,2018,2,4,1.62,46957.0,organic,Chicago
2018-01-28,2018,1,28,1.72,40771.0,organic,Chicago
2018-01-21,2018,1,21,1.82,36689.0,organic,Chicago
2018-01-14,2018,1,14,1.79,44956.0,organic,Chicago
2018-01-07,2018,1,7,1.83,41573.0,organic,Chicago
2018-03-25,2018,3,25,1.66,15502.0,organic,CincinnatiDayton
2018-03-18,2018,3,18,1.31,28722.0,organic,CincinnatiDayton
2018-03-11,2018,3,11,1.27,34517.0,organic,CincinnatiDayton
2018-03-04,2018,3,4,1.68,11251.0,organic,CincinnatiDayton
2018-02-25,2018,2,25,1.78,15098.0,organic,CincinnatiDayton
2018-02-18,2018,2,18,1.64,9811.0,organic,CincinnatiDayton
2018-02-11,2018,2,11,1.59,10754.0,organic,CincinnatiDayton
2018-02-04,2018,2,4,1.69,11196.0,organic,CincinnatiDayton
2018-01-28,2018,1,28,1.51,15027.0,organic,CincinnatiDayton
2018-01-21,2018,1,21,1.6,18364.0,organic,CincinnatiDayton
2018-01-14,2018,1,14,1.71,19434.0,organic,CincinnatiDayton
2018-01-07,2018,1,7,1.71,13142.0,organic,CincinnatiDayton
2018-03-25,2018,3,25,1.31,11125.0,organic,Columbus
2018-03-18,2018,3,18,1.2,32634.0,organic,Columbus
2018-03-11,2018,3,11,1.26,26621.0,organic,Columbus
2018-03-04,2018,3,4,1.48,7618.0,organic,Columbus
2018-02-25,2018,2,25,1.57,7372.0,organic,Columbus
2018-02-18,2018,2,18,1.44,7807.0,organic,Columbus
